pub_year,lexeme,target,n_docs,n_pos,prevalence,prev_lo95,prev_hi95,std_prev,std_lo95,std_hi95,L_star
2012,frontline,abstract,692532,409,0.0005905864277751786,0.0005360705863049268,0.000650642663206452,0.0008820759608601658,0.0008795005052937204,0.0008846589514970881,250
2013,frontline,abstract,784638,468,0.0005964533963432819,0.0005448210316138191,0.0006529757326695175,0.000915903236777855,0.0009134742248269152,0.0009183387017579603,250
2014,frontline,abstract,888573,581,0.0006538573645609308,0.0006028226855448139,0.0007092095489512759,0.0009510265409753684,0.0009487540021367017,0.0009533045180043447,250
2015,frontline,abstract,928889,635,0.0006836123584195744,0.0006324849371322986,0.0007388696497112536,0.0009874954318147755,0.0009853878157957594,0.0009896075512841028,250
2016,frontline,abstract,979382,692,0.0007065680194244942,0.0006558646660404547,0.0007611881440690608,0.0010253613551591241,0.0010234242223393438,0.001027302150804736,250
2017,frontline,abstract,1041137,784,0.0007530228970827086,0.0007021420740425155,0.0008075878263024452,0.0010646777156708026,0.0010629115656223451,0.0010664467972480926,250
2018,frontline,abstract,1155793,972,0.00084098104072269,0.0007897673487651428,0.0008955127878046827,0.0011054999507569467,0.00110389665309481,0.0011071055744650553,250
2019,frontline,abstract,1250507,970,0.0007756853820090571,0.0007283994867995859,0.0008260384231932999,0.0011478856072565076,0.0011464228532265463,0.0011493502255090088,250
2020,frontline,abstract,1408496,1773,0.0012587895173291226,0.0012015777781829975,0.0013187217307924733,0.0011918944209667332,0.0011905284691924782,0.0011932619380921974,250
2021,frontline,abstract,1499230,1839,0.001226629669897214,0.0011718652883402354,0.0012839500468032805,0.001237588399109954,0.001236248579783094,0.0012389296687026288,250
2022,frontline,abstract,1536944,1700,0.0011060910482099543,0.0010547730831896144,0.001159902891494002,0.001285031905844858,0.0012836243610195963,0.0012864409921105485,250
2023,frontline,abstract,1702456,1804,0.001059645594364847,0.0010118864869696847,0.0011096563364579406,0.0013342917509296965,0.0013327149506801664,0.0013358704142732213,250
2024,frontline,abstract,1690890,1671,0.000988236963965722,0.0009419977235510405,0.0010367435651002118,0.0013854372816483381,0.001383598130170438,0.0013872788744270343,250
2025,frontline,abstract,1079802,1405,0.0013011644727459293,0.0012349233473761,0.0013709538860894887,0.0014385404781135037,0.0014363603988126602,0.0014407238615213932,250
2010,guerrilla,any,573735,55,9.586307267292391e-05,7.365648099491543e-05,0.00012476386393281235,0.0002029382247709156,0.00020042840737008856,0.0002054794643082344,250
2011,guerrilla,any,619953,79,0.0001274290147801527,0.00010225828774083102,0.0001587944952881697,0.0001912055203492015,0.00018904559079513234,0.0001933901232810851,250
2012,guerrilla,any,692532,85,0.0001227380106623232,9.927293102353361e-05,0.00015174867452181787,0.00018015101023631183,0.00017830728535325077,0.0001820137960489583,250
2013,guerrilla,any,784638,104,0.00013254519918739596,0.00010940301672773516,0.00016058189565832181,0.00016973550598263986,0.00016817651185352535,0.00017130894949138407,250
2014,guerrilla,any,888573,124,0.0001395495924364121,0.00011705533216946184,0.00016636580494596592,0.00015992208204373412,0.0001586181887742647,0.00016123669201286605,250
2015,guerrilla,any,928889,120,0.0001291865874178723,0.00010804910301467601,0.00015445852750785291,0.00015067594528375247,0.00014959890028239207,0.00015176074334920643,250
2016,guerrilla,any,979382,86,8.781047640246605e-05,7.111023850533895e-05,0.00010843233948289673,0.0001419643119849144,0.000141086582126409,0.00014284750160880837,250
2017,guerrilla,any,1041137,106,0.00010181176924842744,8.418792039374006e-05,0.00012312452978184083,0.00013375629193339322,0.0001330500570104728,0.00013446627507485024,250
2018,guerrilla,any,1155793,110,9.517275152211512e-05,7.897225986708787e-05,0.00011469625590612233,0.00012602277917644116,0.00012545834577782286,0.0001265897516227795,250
2019,guerrilla,any,1250507,137,0.00010955556426313488,9.268286286318771e-05,0.00012949950422174692,0.00011873634906851206,0.00011827990063919682,0.00011919455874661896,250
2020,guerrilla,any,1408496,124,8.803716872465382e-05,7.384601280792144e-05,0.00010495518503946723,0.00011187116124586808,0.00011148298932380799,0.00011226068458956612,250
2021,guerrilla,any,1499230,129,8.604416934026133e-05,7.242236655740287e-05,0.0001022278124739821,0.0001054028681896381,0.00010504005123766503,0.00010576693820855921,250
2022,guerrilla,any,1536944,137,8.913792564986103e-05,7.540964521250291e-05,0.00010536516791126327,9.930852905664735e-05,9.89342308722587e-05,9.96842431833498e-05,250
2023,guerrilla,any,1702456,129,7.577288341079006e-05,6.377709845001596e-05,9.002474312313081e-05,9.356652847561305e-05,9.315753268868849e-05,9.397731973550835e-05,250
2024,guerrilla,any,1690890,112,6.623730698034763e-05,5.505393803170378e-05,7.969222594043752e-05,8.815650002352825e-05,8.77022834226478e-05,8.861306883724579e-05,250
2025,guerrilla,any,1079802,75,6.945717826045887e-05,5.541663049673476e-05,8.705477770833099e-05,8.30592541133373e-05,8.255732533259992e-05,8.356423424591576e-05,250
2010,guerrilla,title,573735,11,1.9172614534584782e-05,1.0706084861531382e-05,3.43343707488787e-05,1.8928379083604282e-05,1.8628001418146327e-05,1.9233600264180325e-05,250
2011,guerrilla,title,619953,16,2.5808408056739786e-05,1.5886775527917157e-05,4.1926053404425255e-05,1.8639580665069175e-05,1.835551402843403e-05,1.8928043382714056e-05,250
2012,guerrilla,title,692532,7,1.010783617219132e-05,4.896336354145667e-06,2.0866169717902892e-05,1.8355188487303263e-05,1.808625040608083e-05,1.8628125536943913e-05,250
2013,guerrilla,title,784638,17,2.1666042174862803e-05,1.3527894177241644e-05,3.469978987072932e-05,1.8075135326079826e-05,1.7820091137882836e-05,1.833382968333813e-05,250
2014,guerrilla,title,888573,25,2.8134998475083083e-05,1.905810474319786e-05,4.1534807775543834e-05,1.7799354982710585e-05,1.7556915450031938e-05,1.8045142248452937e-05,250
2015,guerrilla,title,928889,26,2.7990427273872335e-05,1.9102389676514676e-05,4.101375755635176e-05,1.752778226840311e-05,1.7296603908670093e-05,1.776205039564249e-05,250
2016,guerrilla,title,979382,16,1.6336832819063452e-05,1.0056382988766069e-05,2.6539468516813532e-05,1.726035298885629e-05,1.7039042176361888e-05,1.7484538236359383e-05,250
2017,guerrilla,title,1041137,14,1.3446837447905511e-05,8.010352170782641e-06,2.2572886477389745e-05,1.699700392909102e-05,1.6784125748728793e-05,1.721258206179602e-05,250
2018,guerrilla,title,1155793,16,1.3843309312307654e-05,8.521454003386896e-06,2.2488717970656444e-05,1.67376728385122e-05,1.653176532697843e-05,1.6946144939124914e-05,250
2019,guerrilla,title,1250507,24,1.9192215637337497e-05,1.2897746073053045e-05,2.8558478936733304e-05,1.6482298416198235e-05,1.6281892168224306e-05,1.66851713304343e-05,250
2020,guerrilla,title,1408496,18,1.2779589008417489e-05,8.084070366095738e-06,2.0202378554927403e-05,1.6230820296415296e-05,1.6034462504718286e-05,1.6429582643230593e-05,250
2021,guerrilla,title,1499230,24,1.6008217551676526e-05,1.075799909224065e-05,2.3820635265592472e-05,1.5983179034352067e-05,1.5789460076394863e-05,1.617927466809937e-05,250
2022,guerrilla,title,1536944,26,1.6916686619681652e-05,1.1544971277249763e-05,2.4787724806757373e-05,1.5739316092072302e-05,1.5546896076541733e-05,1.5934117603704556e-05,250
2023,guerrilla,title,1702456,25,1.4684667327672492e-05,9.94709268844558e-06,2.1678592399408192e-05,1.549917382468161e-05,1.530680633867083e-05,1.569395884104376e-05,250
2024,guerrilla,title,1690890,24,1.419370863864592e-05,9.538592765484452e-06,2.1120610993852586e-05,1.5262695466704896e-05,1.5069246216866254e-05,1.545862805467563e-05,250
2025,guerrilla,title,1079802,27,2.500458417376519e-05,1.718553676972492e-05,3.638099954623922e-05,1.5029825118672023e-05,1.4834284091381391e-05,1.5227943669141364e-05,250
2010,guerrilla,abstract,573735,52,9.063417779985534e-05,6.912194951322176e-05,0.00011884067568832529,0.00019411200901783265,0.00019174331914089201,0.00019650995461533785,250
2011,guerrilla,abstract,619953,73,0.00011775086175887527,9.366132161550076e-05,0.0001480352753090563,0.00018302024569983083,0.00018098742097051314,0.00018507589859817955,250
2012,guerrilla,abstract,692532,82,0.00011840608087424119,9.540288371419217e-05,0.00014695491031295534,0.00017256216795419807,0.0001708330726052549,0.0001743087613756624,250
2013,guerrilla,abstract,784638,98,0.0001248983607727385,0.00010249828611273082,0.00015219302431897542,0.00016270158471830975,0.0001612461484081115,0.00016417015589750844,250
2014,guerrilla,abstract,888573,118,0.00013279719280239214,0.0001109020749516018,0.0001590143212791783,0.00015340437052590382,0.00015219422215429802,0.0001546241397134997,250
2015,guerrilla,abstract,928889,115,0.00012380381294212764,0.00010315094420581661,0.00014859118188641113,0.00014463834776336275,0.00014364632868391495,0.00014563721671165554,250
2016,guerrilla,abstract,979382,83,8.474732024889165e-05,6.83717802933048e-05,0.00010504450941710275,0.00013637317562102924,0.00013557261817433215,0.00013717845971758795,250
2017,guerrilla,abstract,1041137,104,9.989079247015522e-05,8.244980527239608e-05,0.00012102070552215416,0.0001285802453607182,0.00012794380320242733,0.00012921985302028697,250
2018,guerrilla,abstract,1155793,109,9.430754469009589e-05,7.818771857539415e-05,0.00011375038928505893,0.00012123258154181379,0.00012073027625307167,0.00012173697644628189,250
2019,guerrilla,abstract,1250507,132,0.00010555718600535622,8.902111910356254e-05,0.00012516451603114426,0.00011430474886841001,0.00011390110991260263,0.00011470981806239169,250
2020,guerrilla,abstract,1408496,119,8.448728288898229e-05,7.061047676907356e-05,0.00010109096877046766,0.00010777276433891169,0.00010742496198229747,0.00010812169262935474,250
2021,guerrilla,abstract,1499230,126,8.404314214630176e-05,7.059434096679962e-05,0.00010005379393105531,0.00010161401439741858,0.00010127691520342517,0.00010195223550828474,250
2022,guerrilla,abstract,1536944,133,8.653535847760231e-05,7.302579381257066e-05,0.00010254389797642943,9.580717680314362e-05,9.544562572590034e-05,9.617009731568564e-05,250
2023,guerrilla,abstract,1702456,126,7.401072333146936e-05,6.216729021741384e-05,8.811023914942641e-05,9.03321469500962e-05,8.992699227352972e-05,9.073912683410707e-05,250
2024,guerrilla,abstract,1690890,104,6.150607076746565e-05,5.0766923189127244e-05,7.451678985457728e-05,8.516996838435764e-05,8.471428806610847e-05,8.562809960876992e-05,250
2025,guerrilla,abstract,1079802,71,6.575279541990105e-05,5.2134373487672565e-05,8.292829539330138e-05,8.030276728052752e-05,7.979642584430664e-05,8.081232140361841e-05,250
2010,hostility,any,573735,733,0.0012775933139864224,0.0011884429011324192,0.0013734221019121588,0.001685596013009371,0.0016810260863896421,0.0016901783420968366,250
2011,hostility,any,619953,760,0.0012258993826951398,0.0011418330830489096,0.0013161468228344451,0.0016811273101289307,0.0016769331852586552,0.001685331907084584,250
2012,hostility,any,692532,940,0.0013573380002656918,0.0012733484754500037,0.0014468594127834762,0.001676670434380738,0.0016728453012881288,0.0016805042993109083,250
2013,hostility,any,784638,999,0.001273198596040467,0.0011967012652677601,0.001354579271975619,0.001672225354567763,0.001668760923447646,0.0016756969659478022,250
2014,hostility,any,888573,988,0.0011118951397352834,0.00104472510506983,0.001183378719434858,0.0016677920395747152,0.0016646779065768126,0.0016709119884683293,250
2015,hostility,any,928889,1052,0.0011325357496966807,0.001066169441857947,0.0012030282144727248,0.001663370458367824,0.0016605931332530127,0.0016661524207783923,250
2016,hostility,any,979382,1187,0.0012119887847642696,0.001145011404039764,0.0012828789719113907,0.0016589605799946301,0.0016565019773933788,0.0016614228256143157,250
2017,hostility,any,1041137,1228,0.0011794797418591405,0.001115364651967534,0.0012472757909662243,0.0016545623735837664,0.0016523974820820385,0.001656730096715127,250
2018,hostility,any,1155793,1393,0.001205233117002785,0.0011436162316899928,0.0012701656361505695,0.0016501758083447657,0.001648269237042657,0.0016520845813495955,250
2019,hostility,any,1250507,1544,0.0012346992060020456,0.0011746639155050512,0.0012977988223739861,0.001645800853567841,0.0016441023454891904,0.0016475011134650139,250
2020,hostility,any,1408496,1809,0.0012843486953459577,0.0012265463110907285,0.0013448714145012437,0.0016414374786236706,0.0016398780079821878,0.0016429984298304264,250
2021,hostility,any,1499230,1831,0.0012212935973799884,0.0011666510467182253,0.0012784921707358766,0.001637085652963206,0.0016355784963978327,0.001638594196067176,250
2022,hostility,any,1536944,2241,0.0014580882582579456,0.0013989969704264725,0.0015196716647842576,0.0016327453461174558,0.0016311964495398213,0.0016342957110365615,250
2023,hostility,any,1702456,2552,0.001499010840808808,0.0014420100434397694,0.0015582612900936173,0.0016284165276972712,0.0016267402107375615,0.0016300945692411762,250
2024,hostility,any,1690890,2482,0.0014678660350466322,0.0014112824179561968,0.001526714833565331,0.0016240991673931555,0.0016222283942445093,0.0016259720944261594,250
2025,hostility,any,1079802,1463,0.0013548780239340174,0.001287249836582085,0.001426054117082835,0.001619793234975048,0.0016176804771163668,0.0016219087477005356,250
2010,hostility,title,573735,35,6.1003773519133395e-05,4.386624722311182e-05,8.483596619674429e-05,5.389389240775678e-05,5.343371905033587e-05,5.4358028581376886e-05,250
2011,hostility,title,619953,43,6.936009665248818e-05,5.149728945760967e-05,9.341837694472918e-05,5.623689651451854e-05,5.578842836078448e-05,5.668896957860217e-05,250
2012,hostility,title,692532,52,7.508678299342125e-05,5.726467279482083e-05,9.845500605028711e-05,5.868175531832154e-05,5.8246657919718256e-05,5.912010266396675e-05,250
2013,hostility,title,784638,42,5.352786890260222e-05,3.9603606722316905e-05,7.234741880211558e-05,6.12328960990986e-05,6.081288579688381e-05,6.165580706577579e-05,250
2014,hostility,title,888573,46,5.176839719415287e-05,3.8814764360610956e-05,6.904474125439747e-05,6.389493852852225e-05,6.349175563932106e-05,6.430068152946323e-05,250
2015,hostility,title,928889,60,6.459329370893616e-05,5.018703956702179e-05,8.313453779189276e-05,6.667270302638347e-05,6.628806905064373e-05,6.705956867632554e-05,250
2016,hostility,title,979382,76,7.759995589055139e-05,6.200539001970932e-05,9.711622704243262e-05,6.957121947955031e-05,6.920676917062856e-05,6.993758888886107e-05,250
2017,hostility,title,1041137,91,8.740444341138582e-05,7.119716675341826e-05,0.00010730073806443298,7.259573633920495e-05,7.225290961146728e-05,7.29401895978684e-05,250
2018,hostility,title,1155793,99,8.565547636990361e-05,7.036340853060098e-05,0.00010427062020228118,7.575173011273676e-05,7.543159913829036e-05,7.607321961656749e-05,250
2019,hostility,title,1250507,107,8.5565294716463e-05,7.081648930456127e-05,0.00010338548607900653,7.904491526737224e-05,7.874790730209101e-05,7.93430433479018e-05,250
2020,hostility,title,1408496,124,8.803716872465382e-05,7.384601280792144e-05,0.00010495518503946723,8.248125456335806e-05,8.2206712617958e-05,8.275671330787618e-05,250
2021,hostility,title,1499230,135,9.004622372818047e-05,7.608430882308799e-05,0.00010656995847535711,8.606696983528428e-05,8.581248715399715e-05,8.632220713686493e-05,250
2022,hostility,title,1536944,153,9.954819433889589e-05,8.497526435492317e-05,0.00011662003410790737,8.980855324093111e-05,8.956908274929697e-05,9.004866391944895e-05,250
2023,hostility,title,1702456,191,0.00011219085838341783,9.736910485541596e-05,0.0001292685223147324,9.371277899785689e-05,9.347977568218296e-05,9.39463630321284e-05,250
2024,hostility,title,1690890,163,9.639893783747021e-05,8.269305618840202e-05,0.00011237623245252353,9.778671562881745e-05,9.754800527453144e-05,9.80260100754871e-05,250
