pub_year,lexeme,target,n_docs,n_pos,prevalence,prev_lo95,prev_hi95,std_prev,std_lo95,std_hi95,L_star
2014,war_on,abstract,668201,38,5.6869115730147064e-05,4.143537592394425e-05,7.805112562008041e-05,6.158123417093272e-05,6.0919689770985315e-05,6.224996202420945e-05,250
2015,war_on,abstract,692692,40,5.774572248560688e-05,4.2410039148720285e-05,7.862642996609875e-05,6.367157999323257e-05,6.301223133412585e-05,6.433782751424325e-05,250
2016,war_on,abstract,744227,47,6.315277462387148e-05,4.749565075200013e-05,8.397089614480409e-05,6.583287694274088e-05,6.517493608116059e-05,6.649745927442696e-05,250
2017,war_on,abstract,767947,42,5.469127426762524e-05,4.046437940469853e-05,7.391984166579089e-05,6.806753294077372e-05,6.740989685961716e-05,6.87315843334496e-05,250
2018,war_on,abstract,826130,47,5.6891772481328607e-05,4.278687630130236e-05,7.564606266161642e-05,7.037803760580027e-05,6.9719240254414e-05,7.104305968242421e-05,250
2019,war_on,abstract,885697,37,4.177500883484984e-05,3.0309611556486303e-05,5.757724050123893e-05,7.276696502376878e-05,7.210512992255099e-05,7.343487449907056e-05,250
2020,war_on,abstract,1023857,42,4.10213535679299e-05,3.0350382699222612e-05,5.544395112404928e-05,7.523697661226505e-05,7.45697731639804e-05,7.59101493243385e-05,250
2021,war_on,abstract,1172890,69,5.8829046202116144e-05,4.648981095849501e-05,7.444309345873231e-05,7.779082408167599e-05,7.711543137250543e-05,7.847213155401705e-05,250
2022,war_on,abstract,1221578,80,6.54890641449011e-05,5.262516049321331e-05,8.149721531505315e-05,8.043135249663959e-05,7.974443457839499e-05,8.11241870402499e-05,250
2023,war_on,abstract,1176462,88,7.480054604398613e-05,6.072022260915382e-05,9.214563416548084e-05,8.316150344116167e-05,8.245919960286317e-05,8.386978828962155e-05,250
2024,war_on,abstract,1227755,82,6.678856938069892e-05,5.381306059304802e-05,8.289249847363747e-05,8.598431829090983e-05,8.526225050823545e-05,8.67125005810654e-05,250
2025,war_on,abstract,1127750,88,7.803147860784749e-05,6.334298736283505e-05,9.612573019706958e-05,8.89029415962951e-05,8.815623928676437e-05,8.96559680679066e-05,250
2010,warfare,any,387434,108,0.0002787571560575479,0.000230913561872909,0.0003365102550493734,0.00025338068812620634,0.00025270940735717365,0.00025405375158851307,250
2011,warfare,any,509457,134,0.00026302514245559486,0.0002221060249495069,0.00031148053695834654,0.00025064664730719785,0.0002500417099946696,0.00025125304780434143,250
2012,warfare,any,552351,123,0.00022268448866753207,0.0001866578977762519,0.0002656626760071507,0.00024794210015411706,0.0002473970278533779,0.00024848837307545583,250
2013,warfare,any,616976,148,0.00023987967117035348,0.00020422442453352186,0.0002817581613994847,0.0002452667286589203,0.0002447735900568622,0.0002457608605294949,250
2014,warfare,any,668201,147,0.0002199936845350426,0.0001871919046491057,0.00025854185892322713,0.00024262021823903365,0.00024216929236754882,0.00024307198354273045,250
2015,warfare,any,692692,135,0.0001948918133889232,0.00016467452730994773,0.0002306526024790557,0.00024000225770052868,0.0002395818739517119,0.00024042337890078504,250
2016,warfare,any,744227,164,0.00022036287315563665,0.00018912185571925836,0.00025676326531419365,0.00023741253920169243,0.00023700935652172387,0.00023781640758288431,250
2017,warfare,any,767947,152,0.00019793032592092943,0.00016886867127210623,0.00023199222007858224,0.0002348507582169838,0.00023445066868198216,0.0002352515303432145,250
2018,warfare,any,826130,204,0.0002469345018338518,0.0002152974109781624,0.0002832192193216541,0.0002323166135013801,0.0002319060844401237,0.00023272786912778407,250
2019,warfare,any,885697,174,0.00019645544695307763,0.0001693555035863829,0.00022789088294880753,0.00022980980705510296,0.00022937709723430875,0.00023024333297598352,250
2020,warfare,any,1023857,216,0.0002109669612064966,0.00018464845823953978,0.00024103581561128653,0.00022733004408872454,0.00022686581900826516,0.00022779521887515613,250
2021,warfare,any,1172890,236,0.00020121238990868708,0.00017712857414973484,0.00022857008501352968,0.0002248770329886438,0.00022437435451301956,0.00022538083738923002,250
2022,warfare,any,1221578,215,0.00017600185988942172,0.00015399739866647847,0.00020114987358062529,0.00022245048528293584,0.00022190444719258085,0.00022299786670415512,250
2023,warfare,any,1176462,231,0.00019635143336546357,0.0001726126752511195,0.0002233541623776293,0.00022005011560756726,0.00021945738855801,0.00022064444318569445,250
2024,warfare,any,1227755,242,0.00019710772914791633,0.0001737909744915777,0.0002235520886143999,0.00021767564167297023,0.00021703406565627738,0.0002183191138431539,250
2025,warfare,any,1127750,256,0.00022700066504101086,0.00020084710331683115,0.00025655897224432204,0.000215326784230978,0.00021463504929153908,0.00021602074804142612,250
2010,warfare,title,387434,29,7.485145857100823e-05,5.2119449619156305e-05,0.00010749701579331432,5.040086388498001e-05,5.004250813396972e-05,5.0761785700921395e-05,250
2011,warfare,title,509457,25,4.907185493574531e-05,3.324041773957324e-05,7.244279564837089e-05,5.031592739237973e-05,4.9987185694094596e-05,5.0646830957330454e-05,250
2012,warfare,title,552351,21,3.801930294323718e-05,2.486831694314807e-05,5.812445397132886e-05,5.0231134029178985e-05,4.993121947993582e-05,5.053284994021927e-05,250
2013,warfare,title,616976,22,3.565778895775525e-05,2.3549124937871922e-05,5.399223963503726e-05,5.0146483554209624e-05,4.987439179457214e-05,5.0420059646588194e-05,250
2014,warfare,title,668201,39,5.83656714072562e-05,4.269847034860462e-05,7.978112534246875e-05,5.00619757267098e-05,4.981639701363301e-05,5.030876500244695e-05,250
2015,warfare,title,692692,34,4.908386411276585e-05,3.5126918028090425e-05,6.858593041256959e-05,4.997761030632341e-05,4.9756802861648714e-05,5.0199397586461385e-05,250
2016,warfare,title,744227,35,4.702866195394685e-05,3.381704778036191e-05,6.54014402306323e-05,4.989338705309928e-05,4.969500050706642e-05,5.009256553493339e-05,250
2017,warfare,title,767947,40,5.20869278739288e-05,3.825404115498243e-05,7.092151318313975e-05,4.980930572749028e-05,4.96301552375781e-05,4.998910286646909e-05,250
2018,warfare,title,826130,58,7.020686816844806e-05,5.431509455748276e-05,9.074791195133329e-05,4.9725366090352846e-05,4.956119906817799e-05,4.989007687391829e-05,250
2019,warfare,title,885697,52,5.8710823227356535e-05,4.477552896977305e-05,7.698280496504692e-05,4.964156790294643e-05,4.9486951152977764e-05,4.979666771255605e-05,250
2020,warfare,title,1023857,52,5.078834251267511e-05,3.8733455369812885e-05,6.659478305274375e-05,4.95579109269327e-05,4.9406444412504045e-05,4.9709841772781296e-05,250
2021,warfare,title,1172890,48,4.092455387973297e-05,3.0869636554141855e-05,5.425440049981132e-05,4.9474394924374643e-05,4.931935388780727e-05,4.962992332600413e-05,250
2022,warfare,title,1221578,58,4.74795715050533e-05,3.673218441386645e-05,6.137131938214505e-05,4.93910196577361e-05,4.922618119377616e-05,4.955641007132817e-05,250
2023,warfare,title,1176462,54,4.590033507244603e-05,3.5182333429782594e-05,5.988329013478299e-05,4.930778488988123e-05,4.91280025756257e-05,4.9488225079059494e-05,250
2024,warfare,title,1227755,61,4.9684179661251636e-05,3.868289683219769e-05,6.381398982933068e-05,4.922469038407371e-05,4.902603352673105e-05,4.9424152172868775e-05,250
2025,warfare,title,1127750,68,6.029705165151851e-05,4.75681876566977e-05,7.643179680782016e-05,4.914173590397583e-05,4.89213342191904e-05,4.9363130499224675e-05,250
2010,warfare,abstract,387434,100,0.00025810847783106286,0.00021223976894719745,0.0003138871009867496,0.0002434249175314649,0.00024275812719278577,0.00024409353891410648,250
2011,warfare,abstract,509457,129,0.0002532107714684458,0.00021312710986684115,0.000300830858072209,0.00024036287459200224,0.00023976270974671306,0.00024096454138488864,250
2012,warfare,abstract,552351,115,0.000208200944689156,0.00017347011341968085,0.00024988357386419814,0.0002373393399580878,0.00023679887540207207,0.00023788103776503788,250
2013,warfare,abstract,616976,142,0.00023015481963642022,0.0001952882219247158,0.00027124478203876233,0.00023435382957719475,0.00023386468775209553,0.00023484399423103104,250
2014,warfare,abstract,668201,137,0.00020502812776395128,0.000173452823163953,0.00024234999893789285,0.0002314058654756622,0.0002309579163681807,0.0002318546831910344,250
2015,warfare,abstract,692692,122,0.00017612445358110098,0.00014752373660700574,0.00021026888172131982,0.00022849497568249615,0.00022807624919634663,0.0002289144707349724,250
2016,warfare,abstract,744227,159,0.0002136444928765014,0.00018291990021682494,0.0002495285296142062,0.00022562069415412442,0.00022521775700986627,0.00022602435203034952,250
2017,warfare,abstract,767947,138,0.00017969990116505435,0.00015211709519441442,0.00021228312902970322,0.00022278256070009105,0.00022238148947225492,0.0002231843551096145,250
2018,warfare,abstract,826130,181,0.00021909384721532932,0.000189418617470531,0.0002534169625060457,0.0002199801209096772,0.00021956782027324496,0.00022039319558640974,250
2019,warfare,abstract,885697,162,0.0001829067954390723,0.00015682823722672548,0.00021332096380678923,0.00021721292607944207,0.00021677823201094018,0.0002176484916275012,250
2020,warfare,abstract,1023857,199,0.00019436308000042975,0.00016917150572939965,0.00022330513030264265,0.00021448053314166584,0.00021401470373881863,0.00021494737626168227,250
2021,warfare,abstract,1172890,217,0.0001850130873312928,0.00016198184112636822,0.00021131831899393402,0.00021178250459368662,0.00021127913511538826,0.00021228707308783052,250
2022,warfare,abstract,1221578,201,0.00016454127366406402,0.00014331370614858852,0.00018891246572708026,0.00020911840842812346,0.00020857304498862967,0.00020966519754996873,250
2023,warfare,abstract,1176462,222,0.0001887013775200559,0.00016545960738032994,0.00021520716851634172,0.0002064878180639681,0.00020589750927221828,0.0002070798189223001,250
2024,warfare,abstract,1227755,218,0.0001775598551828337,0.00015550374646492173,0.00020274369103516203,0.00020389031227853905,0.00020325321698777272,0.00020452940412996073,250
2025,warfare,abstract,1127750,226,0.0002003990246065174,0.00017592174067395552,0.0002282812352441176,0.0002013254751402865,0.00020064055780492175,0.00020201273007367155,250
2010,weaponize,any,387434,97,0.00025036522349613095,0.00020525719510124384,0.0003053833197120774,0.0002769500105569262,0.000276238369794126,0.00027766348412781524,250
2011,weaponize,any,509457,126,0.00024732214887615637,0.00020774749663618873,0.0002944333149215796,0.0002777015151096611,0.0002770390161775771,0.00027836559787145686,250
2012,weaponize,any,552351,134,0.00024259936163779916,0.00020485760774644336,0.0002872924349738041,0.0002784550583039103,0.00027783893970682747,0.0002790725427864234,250
2013,weaponize,any,616976,156,0.00025284613988226445,0.00021616368601976078,0.000295751675872617,0.0002792106456669073,0.0002786373478472172,0.000279785122719783,250
2014,weaponize,any,668201,166,0.0002484282424001161,0.00021340543745048562,0.00028919711491577247,0.0002799682827408504,0.0002794332528849403,0.000280504336729089,250
2015,weaponize,any,692692,185,0.00026707396649593184,0.0002312656926328704,0.00030842494277412484,0.0002807279750829511,0.0002802254709906287,0.0002812313800188983,250
2016,weaponize,any,744227,184,0.0002472363942721777,0.00021400412650262725,0.00028562775934050816,0.0002814897282654679,0.0002810126745236204,0.00028196759163657745,250
2017,weaponize,any,767947,178,0.00023178682903898315,0.00020014838979380458,0.0002684251690776582,0.0002822535478757497,0.0002817935292446151,0.00028271431725974044,250
2018,weaponize,any,826130,192,0.00023240894290244878,0.00020178084399599954,0.0002676848035264745,0.00028301943951627973,0.00028256692211976855,0.00028347268139224845,250
2019,weaponize,any,885697,225,0.00025403721588760037,0.00022294471350060906,0.00028946471141670345,0.0002837874088047093,0.00028333222074225175,0.00028424332794272495,250
2020,weaponize,any,1023857,255,0.00024905821809100297,0.00022031082221735698,0.0002815556795706799,0.000284557461373907,0.0002840894430225549,0.0002850262505343559,250
2021,weaponize,any,1172890,334,0.0002847666874131419,0.00025582427254379996,0.000316982434314744,0.0002853296028719916,0.00028483923701873136,0.0002858208126747193,250
2022,weaponize,any,1221578,327,0.0002676865496922833,0.00024020589026970527,0.00029831018494887835,0.00028610383896238145,0.00028558268580528506,0.000286625942887002,250
2023,weaponize,any,1176462,295,0.00025075183048836255,0.0002237266025376581,0.00028104067407475004,0.0002868801753238285,0.0002863210514531948,0.0002874403907300511,250
2024,weaponize,any,1227755,286,0.0002329454980839011,0.0002074698812482284,0.00026154849546855454,0.00028765861765046315,0.0002870555682153767,0.00028826293361300674,250
2025,weaponize,any,1127750,239,0.00021192640212813123,0.00018670990244107165,0.00024054774998900284,0.00028843917165183845,0.00028778732637727076,0.00028909249294481156,250
2010,weaponize,title,387434,16,4.1297356452970054e-05,2.5421301421239587e-05,6.708762513518606e-05,4.015073429306132e-05,3.990183484810136e-05,4.0401186258875167e-05,250
2011,weaponize,title,509457,21,4.122035814602606e-05,2.6962129770367904e-05,6.301820844253369e-05,4.046470078147176e-05,4.023378455570237e-05,4.069694226495107e-05,250
2012,weaponize,title,552351,20,3.620885994594017e-05,2.3440875552984168e-05,5.5931034549052316e-05,4.0781122291874254e-05,4.056566063367154e-05,4.099772831262612e-05,250
2013,weaponize,title,616976,28,4.5382640491688495e-05,3.140045372612574e-05,6.559049281631189e-05,4.110001801943653e-05,4.0896678817730104e-05,4.130436818644066e-05,250
2014,weaponize,title,668201,22,3.292422489640093e-05,2.174381592242405e-05,4.9853179268821425e-05,4.1421407309383536e-05,4.122599575530519e-05,4.1617745077262194e-05,250
2015,weaponize,title,692692,37,5.3414793299186365e-05,3.875484066187234e-05,7.361981811586718e-05,4.174530965817036e-05,4.155286085935739e-05,4.193864973103936e-05,250
2016,weaponize,title,744227,31,4.1653957730638633e-05,2.9346527855461503e-05,5.9122607193596015e-05,4.207174471466365e-05,4.1876814687396615e-05,4.22675820723873e-05,250
2017,weaponize,title,767947,39,5.078475467708058e-05,3.715248064602489e-05,6.941874032591366e-05,4.2400732281332964e-05,4.219782992217228e-05,4.260461022652142e-05,250
2018,weaponize,title,826130,40,4.8418529771343496e-05,3.5559856225374865e-05,6.592667611742746e-05,4.2732292315451064e-05,4.2516297985408895e-05,4.294938390816647e-05,250
2019,weaponize,title,885697,29,3.27425744921796e-05,2.279870072860269e-05,4.702336099467202e-05,4.3066444930303644e-05,4.2832876151694164e-05,4.330128731033491e-05,250
2020,weaponize,title,1023857,43,4.1998052462404416e-05,3.118189671523864e-05,5.656582756796172e-05,4.3403210396408565e-05,4.314830207032021e-05,4.3659624585173854e-05,250
2021,weaponize,title,1172890,54,4.604012311469959e-05,3.528948063136444e-05,6.006566138352419e-05,4.3742609142744494e-05,4.3463263152410866e-05,4.402375045954809e-05,250
2022,weaponize,title,1221578,60,4.911679810867583e-05,3.816221201953678e-05,6.321573468667971e-05,4.4084661757989274e-05,4.3778338465210706e-05,4.439312834348344e-05,250
2023,weaponize,title,1176462,56,4.7600347482536626e-05,3.6659642856938203e-05,6.180599442586673e-05,4.4429388991767783e-05,4.409399012862787e-05,4.476733893637843e-05,250
2024,weaponize,title,1227755,46,3.7466758433075e-05,2.8091678488559504e-05,4.997044216928523e-05,4.4776811755909974e-05,4.441057757652519e-05,4.5146065968491165e-05,250
2025,weaponize,title,1127750,59,5.231655952117047e-05,4.0562326568481034e-05,6.747672800311282e-05,4.512695112571796e-05,4.472837808170154e-05,4.5529075678756966e-05,250
2010,weaponize,abstract,387434,89,0.00022971654526964593,0.00018669597534965926,0.0002826475924753267,0.0002660462558757802,0.000265323447254698,0.0002667710330861295,250
2011,weaponize,abstract,509457,118,0.0002316191552967179,0.00019343206638140157,0.0002773429948262817,0.0002662543324317638,0.00026558239671431043,0.0002669279677236792,250
2012,weaponize,abstract,552351,128,0.0002317367036540171,0.0001949214339234742,0.00027550344392213063,0.00026646257168243774,0.00026583848182564813,0.00026708812627861106,250
2013,weaponize,abstract,616976,149,0.00024150047975934235,0.0002057153474407493,0.0002835088354871787,0.0002666709737549459,0.0002660909111128501,0.000267252300561685,250
2014,weaponize,abstract,668201,161,0.00024094546401457048,0.0002064943131830736,0.00028114276844794103,0.00026687953877652977,0.0002663387063084328,0.0002674214691756074,250
2015,weaponize,abstract,692692,165,0.00023820110525312838,0.00020452607960768369,0.0002774191535521148,0.0002670882668745304,0.0002665807063246158,0.00026759679354370887,250
2016,weaponize,abstract,744227,168,0.00022573757737894486,0.00019408903380402457,0.00026254544019136414,0.0002672971581763894,0.0002668156248736998,0.00026777956028956913,250
2017,weaponize,abstract,767947,149,0.00019402380633038477,0.0001652731521760572,0.00022777473907608037,0.0002675062128096467,0.0002670421905818827,0.0002679710411231956,250
2018,weaponize,abstract,826130,174,0.0002106206045053442,0.00018156682020601032,0.0002443223531504499,0.000267715430901942,0.000267259370994248,0.0002681722688360394,250
2019,weaponize,abstract,885697,211,0.00023823045578792748,0.0002081845990612532,0.00027261144277077097,0.0002679248125810145,0.000267466619294176,0.00026838379058158226,250
2020,weaponize,abstract,1023857,233,0.00022757084241256347,0.000200168786579566,0.00025872312509004437,0.00026813435797470435,0.0002676640269321385,0.000268605515246546,250
